numid,network_name,station_id,station_name,station_country,station_type,station_type_of_area,station_alt,station_google_alt,station_etopo_relative_alt,station_population_density,station_max_population_density_5km,station_max_population_density_25km,station_nightlight_1km,station_nightlight_5km,station_max_nightlight_25km,station_htap_region,station_climatic_zone,station_dominant_landcover,station_landcover_description,station_nox_emissions,station_omi_no2_column,station_toar_category,station_wheat_production,data_capture,mean,dma8epa,dma8epa_strict,dma8epax,dma8epax_strict,dma8eu,dma8eu_strict,avgdma8epax,p05,p10,p25,p75,p90,p95,p98,aot40,daylight_aot40,w126,w126_24h,daytime_avg,nighttime_avg,count,AOT40,AOT0,iso_a2,name_long,continent,region_un,subregion,type,area_km2,pop,lifeExp,gdpPercap,geometry
7094,AIRBASE,ES1642A,"ES1642A-BD-VIC (ESTADIE MUNICIPAL D""ATLETISME)",Spain,background,suburban,498,490,44,7028,11414,13814,63,45.89,63,4,2,12,"Mixed forest: 57.8 %, Croplands: 17.0 %, Woody savannas: 9.8 %, Cropland/Natural vegetation mosaic: 8.3 %, Evergreen Needleleaf forest: 4.9 %, Urban and built-up: 1.7 %",3.75812,2.12,0,0.054,0.966032608696,29.0613575742,64.0960575,63.6198825,64.0960575,63.6198825,51.8532783333,51.71544,46.8297468319,2.606448,5.51364,13.73398,43.20688,52.52996,57.888188,62.8334504,6613.55352422,6616.89818177,5746.86065425,6081.68820163,40.9441312325,17.2101700742,5,6.61355352422,44.2196617311,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,2.24|41.936667
7095,AIRBASE,ES1643A,ES1643A-SORIA,Spain,traffic,urban,1090,1079,36,1796,1796,1796,61,33.3,63,4,2,10,"Croplands: 34.2 %, Grasslands: 25.2 %, Woody savannas: 19.9 %, Open shrublands: 6.2 %, Cropland/Natural vegetation mosaic: 6.0 %, Evergreen Needleleaf forest: 4.2 %, Mixed forest: 3.1 %",1.25213,1.25,0,0.417,0.973641304348,34.9168568341,52.1790825,51.928465,52.0663025,51.89087,44.7858,44.785795,40.9475782571,17.047172,21.95432,29.2724,41.6781,46.1141,48.926033,52.155016,2331.31427447,2257.20565966,1949.62690161,3200.04658157,37.1385451039,32.6356478106,5,2.33131427447,40.109628712212,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-2.466667|41.766667
7096,AIRBASE,ES1644A,ES1644A-CENTRO,Spain,background,urban,19,14,9,80903,80947,80947,63,63,63,4,12,13,"Croplands: 91.3 %, Urban and built-up: 5.6 %, Woody savannas: 1.4 %",18.5486,2.58,3,0.543,0.991987179488,21.9312225501,49.121525,49.121525,49.121525,49.121525,39.82352,39.5227775,33.6343352617,2.105208,3.809424,9.824296,32.3801,40.90118,45.41234,49.6949328,1400.24234477,1387.69673353,1170.2116377,1354.46340417,27.4682172046,16.4457390312,5,1.40024234477,29.665674580968,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-5.991489|37.388081
7097,AIRBASE,ES1645A,ES1645A-BARAJAS - PUEBLO,Spain,background,urban,631,615,33,77987,93151,93151,63,62.8,63,4,2,7,"Open shrublands: 33.0 %, Croplands: 32.5 %, Urban and built-up: 16.8 %, Grasslands: 9.8 %, Woody savannas: 5.4 %, Savannas: 1.8 %",51.2438,6.46,3,0.486,0.991696859904,30.0176660497,59.1612440476,58.9941607143,59.1612440476,58.9941607143,47.7957416667,47.7957416667,43.2035192353,4.85075033333,7.69069133333,17.6565833333,41.242025,48.4316433333,53.205815,58.787104,4325.74471349,4195.62316124,3660.83881095,4292.72175682,37.3091469274,22.7149044962,3,4.32574471349,40.293878681592,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-3.575|40.474722
7098,AIRBASE,ES1646A,ES1646A-BARAJAS I,Spain,traffic,urban,620,610,60,93151,93151,93151,63,62.93,63,4,2,7,"Open shrublands: 37.4 %, Croplands: 32.2 %, Urban and built-up: 17.8 %, Grasslands: 5.7 %, Woody savannas: 5.2 %, Savannas: 1.2 %",51.2438,6.46,3,0.486,0.997735507247,26.5601071361,51.5519,50.89528125,51.5519,50.89528125,42.78709375,42.78709375,38.1545501546,5.0572605,6.824132,14.5039875,37.42885,43.57955,47.00588,50.804247,2267.80271197,2239.01662937,1860.72943983,2226.04180958,33.1049419679,20.0375607065,2,2.26780271197,35.753337325332,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-3.578889|40.459999
7100,AIRBASE,ES1648A,ES1648A-E2: ALCORNOCALES,Spain,background,rural,189,199,153,884,884,19548,0,0.37,63,4,2,8,"Woody savannas: 39.5 %, Croplands: 27.5 %, Mixed forest: 11.8 %, Water: 11.7 %, Grasslands: 2.2 %, Cropland/Natural vegetation mosaic: 1.3 %, Evergreen Broadleaf forest: 1.3 %, Savannas: 1.1 %",0.371849,2.03,1,0.001,0.931884057971,36.1620681976,53.482315,53.281815,53.8474953571,53.5324325,44.8359125,44.1843016667,42.1298817125,21.85406,24.76126,30.37514,42.00392,46.61534,49.72302,52.6642884,3112.49800818,3049.89694431,2527.26852542,3781.46606511,39.2993645304,32.9897546413,5,3.11249800818,42.443313692832,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-5.6635|36.233861
7101,AIRBASE,ES1649A,ES1649A-ALFARO,Spain,industrial,rural,365,369,29,726,1434,3423,60,32.96,63,4,2,12,"Croplands: 66.1 %, Open shrublands: 23.9 %, Grasslands: 4.7 %, Woody savannas: 1.6 %, Urban and built-up: 1.1 %",2.39105,1.76,0,3.19,0.984782608696,37.6920444164,61.746505,61.7214425,61.746505,61.7214425,50.3959225,50.3959225,46.7690940662,18.828563,23.149264,30.738515,44.53016,50.79566,55.312834,60.2823272,6030.59571629,5714.39116029,4763.8714265,5842.88299035,43.0078066583,32.4131937779,5,6.03059571629,46.448431190964,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-1.743333|42.175833
7102,AIRBASE,ES1650A,ES1650A-LEMONA,Spain,industrial,suburban,49,73,90,2770,3822,91187,47,41.71,63,4,1,5,"Mixed forest: 74.1 %, Cropland/Natural vegetation mosaic: 12.7 %, Croplands: 3.6 %, Woody savannas: 3.0 %, Urban and built-up: 2.5 %, Evergreen Needleleaf forest: 2.5 %",8.93714,3.04,0,0.04,0.94981884058,23.8220574719,51.017875,51.017875,50.7869467857,50.7869467857,40.8421039286,40.4912339286,37.2405871281,0.701736,2.305704,10.325548,35.68828,41.863564,45.41232,49.92352,1544.75278217,1531.23047694,1390.92866817,1673.28438819,32.3672261278,15.5022867051,5,1.54475278217,34.956604218024,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-2.778611|43.211111
7105,AIRBASE,ES1653A,ES1653A-DOS HERMANAS,Spain,background,urban,49,46,27,7602,10634,80947,63,51.17,63,4,12,12,"Croplands: 92.0 %, Urban and built-up: 5.5 %",3.74774,2.5,0,0.735,0.960762108262,25.8393821832,52.2208658333,52.1080833333,52.2208658333,52.091375,42.949105,42.4186191667,36.890927644,4.51116,7.117612,14.53594,36.28978,44.3096,48.4699,52.3374592,2153.02992738,2143.42256151,1719.34399537,2026.87333426,31.6953212901,20.2636175662,5,2.15302992738,34.230946993308,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-5.913839|37.284489
7106,AIRBASE,ES1654A,ES1654A-SIERRA NORTE,Spain,background,rural,573,566,111,246,246,464,8,2.03,35,4,2,8,"Woody savannas: 61.7 %, Savannas: 30.4 %, Grasslands: 3.8 %, Croplands: 2.5 %",0.159622,1.13,1,0.386,0.830706521739,35.3044213134,61.73084375,61.73084375,61.73084375,61.73084375,53.053115625,52.8025,49.6882585883,8.27046,12.305435,24.68605,47.3672,53.38205,57.55489,61.447008,8446.09017901,8628.41805731,6631.91068338,7468.10821473,45.972756516,26.0883439922,4,8.44609017901,49.65057703728,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-5.666869|37.99435
7109,AIRBASE,ES1658A,ES1658A-CAMPUS DEL CARMEN,Spain,industrial,urban,48,18,9,15445,15445,15445,62,53.7,63,4,2,13,"Croplands: 45.3 %, Water: 20.5 %, Woody savannas: 14.1 %, Open shrublands: 6.7 %, Savannas: 5.5 %, Grasslands: 2.1 %, Urban and built-up: 1.8 %, Barren or sparsely vegetated: 1.3 %",43.3762,1.66,3,0.388,0.896920289855,37.4768386124,59.584909375,59.584909375,59.584909375,59.584909375,51.829109375,51.40843125,47.5053668939,13.990845,19.548375,29.32255,46.2394,52.26678,55.88825,59.522225,6933.21877597,6745.59558522,5193.76037333,6441.44947425,43.8759468723,30.5176840527,4,6.93321877597,47.386022622084,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-6.924619|37.271481
7111,AIRBASE,ES1660A,ES1660A-CTCC-ARGUEDAS,Spain,background,rural,475,454,178,580,1570,2549,0,12.45,63,4,2,12,"Croplands: 79.9 %, Open shrublands: 16.7 %, Grasslands: 1.4 %",0.449089,1.66,1,3.665,0.991032608696,43.2751247216,64.0335932143,63.9619846429,64.0335932143,63.9619846429,54.3326675,54.1822875,50.2658357932,28.713032,31.996168,37.4256,48.77066,54.765476,58.75536,63.0824744,8778.79608293,8154.87228289,6918.68195053,9500.98305931,46.8195337345,39.7186562736,5,8.77879608293,50.56509643326,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-1.585556|42.208333
7112,AIRBASE,ES1661A,ES1661A-CTCC-TUDELA,Spain,background,rural,383,340,58,2383,2549,2549,61,39.23,63,4,2,7,"Croplands: 65.1 %, Open shrublands: 28.4 %, Grasslands: 3.2 %, Woody savannas: 1.2 %",2.53038,1.91,0,4.47,0.992753623188,39.6566969881,65.218845,64.8930375,65.218845,64.8930375,53.09748,53.07242,49.320235141,20.534004,24.671624,32.2197,46.8489,53.490316,58.65512,64.0961776,8024.00168067,7646.43323988,6663.92966927,8154.63871288,44.9853202327,34.3462123769,5,8.02400168067,48.584145851316,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-1.626944|42.074722
7113,AIRBASE,ES1662A,ES1662A-CTCC-FUNES,Spain,background,rural,460,418,109,750,1256,3423,29,24.9,62,4,2,12,"Croplands: 70.2 %, Open shrublands: 18.3 %, Grasslands: 7.0 %, Woody savannas: 1.7 %",0.830263,1.72,1,3.662,0.978442028986,43.10666966,63.7981860714,63.4849110714,63.7981860714,63.4849110714,53.0157825,52.928065,49.7244146845,28.697605,32.14654,37.66316,48.49798,53.89132,57.951356,62.0799592,8445.94549987,7840.14059339,6800.65346818,9524.5657973,46.3402231337,39.9161955988,5,8.44594549987,50.047440984396,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-1.808333|42.308333
7115,AIRBASE,ES1664A,ES1664A-ALGECIRAS EPS,Spain,industrial,urban,24,20,12,7269,14823,34378,63,55.37,63,4,2,12,"Water: 45.2 %, Woody savannas: 27.7 %, Croplands: 10.3 %, Mixed forest: 9.4 %, Urban and built-up: 1.6 %, Permanent wetlands: 1.3 %, Evergreen Broadleaf forest: 1.2 %, Grasslands: 1.0 %",9.36637,2.55,0,0.21,0.977355072464,36.9391728002,54.97975625,54.97975625,54.7918,54.7918,48.776925,48.6202875,44.7742127135,14.78655,20.55085,29.82375,45.61285,49.8734,52.12895,54.78556,4469.75354207,4339.9932033,3052.73228367,4751.0804581,39.9747368979,33.9843849641,2,4.46975354207,43.172715849732,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-5.453431|36.136231
7117,AIRBASE,ES1670A,ES1670A-CAUDETE DE LAS FUENTES,Spain,background,rural,804,785,51,590,774,774,30,16.18,61,4,2,7,"Woody savannas: 37.2 %, Open shrublands: 36.4 %, Croplands: 21.3 %, Evergreen Needleleaf forest: 1.7 %, Closed shrublands: 1.7 %, Grasslands: 1.5 %",2.34039,1.38,1,0.227,0.942210144928,40.0685207616,62.2878425,61.97457,62.2878425,61.97457,52.3123258333,52.3123258333,49.5453333557,19.3852,24.31864,33.28232,47.51754,53.6427,57.76791,61.710676,8414.15256171,8191.29288308,6440.77582431,7792.89325041,46.5353167012,33.6387018224,5,8.41415256171,50.258142037296,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-1.281389|39.558611
7118,AIRBASE,ES1671A,ES1671A-VILLAR DEL ARZOBISPO,Spain,background,rural,430,415,77,1262,1262,6367,10,12.53,63,4,2,12,"Woody savannas: 58.1 %, Open shrublands: 21.4 %, Croplands: 16.7 %, Evergreen Needleleaf forest: 1.3 %, Grasslands: 1.2 %, Closed shrublands: 1.2 %",0.999335,1.81,1,0.141,0.976268115942,41.404253151,66.7877175,66.72506,66.7877175,66.72506,55.542905,55.46772,51.9748976051,22.815322,26.21384,33.2658,48.95512,55.613592,60.941762,65.882576,10504.5481679,10071.6292614,8900.20313709,10146.9708843,48.6577290552,34.1973607026,5,10.5045481679,52.550347379616,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-0.831944|39.708056
7119,AIRBASE,ES1672A,ES1672A-EL CIEGO,Spain,traffic,suburban,480,471,45,538,1058,20832,33,23.52,63,4,2,12,"Croplands: 67.3 %, Mixed forest: 16.0 %, Cropland/Natural vegetation mosaic: 7.7 %, Woody savannas: 3.2 %, Open shrublands: 1.8 %, Grasslands: 1.6 %, Deciduous Broadleaf forest: 1.1 %",1.36326,1.74,1,1.98,0.951992753623,39.732708838,63.3442075,62.7803125,63.3442075,63.3442075,52.3545117857,52.241735,48.6842971946,19.74884,24.320184,32.8563,46.8158,52.73044,57.507276,62.15376,7442.72459572,7102.62302613,5809.21355972,7433.93954652,45.2066398416,33.7844662139,5,7.44272459572,48.823171028928,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-2.619444|42.518333
7122,AIRBASE,ES1675A,ES1675A-BENIDORM,Spain,background,suburban,44,210,186,19925,19925,19925,63,55.84,63,4,2,7,"Water: 44.0 %, Woody savannas: 21.9 %, Open shrublands: 18.0 %, Croplands: 7.8 %, Grasslands: 5.6 %, Urban and built-up: 1.0 %",3.02943,1.93,3,0.038,0.952083333333,44.2477794061,61.0222116667,60.75906,61.0222116667,60.734,54.360735,54.323145,50.8338081931,29.144687,32.375608,38.516025,50.14603,55.506294,58.46962,61.2126244,9720.72080408,9415.09521751,7111.57217179,10040.5605206,48.1263949659,40.4186961348,5,9.72072080408,51.976506563172,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-0.146667|38.571389
7123,AIRBASE,ES1676A,ES1676A-MONOVER,Spain,industrial,suburban,398,377,59,10775,19400,24632,59,38.2,63,4,2,7,"Open shrublands: 64.9 %, Croplands: 27.3 %, Woody savannas: 4.0 %, Grasslands: 1.7 %",5.34509,1.78,0,0.1,0.922101449275,38.9343872839,59.0836625,59.0836625,59.0836625,59.0836625,51.174725,51.0387625,47.5291818937,21.0521,24.7262,32.17585,45.5276,52.2793,56.6777,59.69269,6940.73705829,6667.40759531,5210.85206415,6299.54479965,44.798569311,33.0706600298,1,6.94073705829,48.38245485588,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-0.831111|38.446945
7124,AIRBASE,ES1677A,ES1677A-ORIHUELA,Spain,background,suburban,32,15,8,3583,8525,12380,62,55.31,63,4,2,12,"Croplands: 48.9 %, Open shrublands: 35.6 %, Water: 8.4 %, Urban and built-up: 2.5 %, Grasslands: 2.3 %",1.08915,2.11,0,0.476,0.844474637681,30.3405614385,58.88054,57.3708916667,56.8858875,57.3708916667,49.4629458333,49.5461166667,45.6895227573,6.01488,8.21531,15.9845666667,43.3572666667,50.2626666667,53.87196,57.2249,6161.37624079,5756.58547267,5165.10729625,5561.86697945,41.8952539825,19.0179033365,3,6.16137624079,45.2468743011,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-0.852778|38.084722
7127,AIRBASE,ES1684A,"ES1684A-BF-RUBﾃ・(CA N""ORIOL)",Spain,background,urban,200,173,104,20080,57604,234873,63,62.86,63,4,2,13,"Urban and built-up: 31.1 %, Woody savannas: 27.4 %, Croplands: 11.5 %, Evergreen Needleleaf forest: 11.5 %, Water: 9.0 %, Mixed forest: 6.9 %, Grasslands: 1.1 %",35.9606,5.7,3,0.049,0.982789855072,29.4769224164,61.4144308333,61.389365,61.4144308333,61.4144308333,50.925985,50.788145,45.4985007337,2.205456,4.711656,15.33796,42.6054,51.32694,55.707822,61.05104,6035.86724568,6086.63641992,5146.59751056,5681.62805505,39.6897930913,19.3225992711,5,6.03586724568,42.864976538604,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,2.043611|41.493333
7128,AIRBASE,ES1685A,ES1685A-ALCORA,Spain,industrial,urban,160,178,50,1638,2218,22226,46,38.45,63,4,2,8,"Woody savannas: 55.6 %, Water: 9.6 %, Open shrublands: 8.9 %, Evergreen Needleleaf forest: 8.0 %, Croplands: 7.7 %, Grasslands: 5.4 %, Urban and built-up: 3.9 %",7.33501,2.95,0,0.208,0.977355072464,34.5373280718,65.763935,65.763935,65.763935,65.763935,54.1786575,54.162365,49.8841691303,8.9568422,13.210608,21.62048,47.16668,54.889788,59.92828,64.5146032,8741.2040781,8454.12828722,7374.91086059,8079.77042793,44.8985065434,24.2583752622,5,8.7412040781,48.490387066872,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-0.189722|40.051944
7132,AIRBASE,ES1689A,ES1689A-CIRAT,Spain,background,rural,466,446,26,127,178,3024,8,5.56,62,4,2,1,"Woody savannas: 69.0 %, Evergreen Needleleaf forest: 15.2 %, Open shrublands: 10.3 %, Grasslands: 3.7 %",0.077542,2.04,1,0.011,0.915579710145,37.6625046295,63.6720927083,63.6720927083,63.6720927083,63.6720927083,51.4952,51.47954375,48.1457830811,16.14018,19.84461,27.881475,45.75945,51.811435,56.5674275,62.503623,7173.9500122,6791.73735397,5719.32778539,6577.70801649,44.4206227903,29.6712449956,4,7.1739500122,47.974272613524,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-0.468333|40.054167
7133,AIRBASE,ES1690A,ES1690A-TORRE ENDOMENECH,Spain,background,rural,259,420,89,175,236,5949,0,4.37,62,4,2,8,"Woody savannas: 59.5 %, Grasslands: 17.5 %, Open shrublands: 10.0 %, Croplands: 8.5 %, Cropland/Natural vegetation mosaic: 2.1 %, Evergreen Needleleaf forest: 1.6 %",0.47425,2.22,1,0.049,0.954891304348,32.1070553618,59.5824058333,59.4821583333,59.5824058333,59.5824058333,49.7844789286,49.70973,46.3527429101,8.805788,11.3433698,18.270185,44.00034,50.35298,54.339415,58.2055952,5885.08493404,5830.71469517,4407.10327275,4914.84535773,42.1033060501,22.0765454088,5,5.88508493404,45.471570534108,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-0.078889|40.269444
7134,AIRBASE,ES1691A,ES1691A-VIVER,Spain,background,suburban,616,625,150,371,411,1581,34,12.89,62,4,2,8,"Woody savannas: 67.9 %, Open shrublands: 15.2 %, Evergreen Needleleaf forest: 10.9 %, Grasslands: 3.2 %, Croplands: 2.0 %",0.720896,1.64,1,0.051,0.964130434783,38.8847024823,64.86422,64.86422,64.86422,64.86422,53.906055,53.906055,50.6920813035,16.454307,20.724158,29.30473,47.79074,54.441684,59.035554,64.2272928,9351.2448258,9279.88350849,7583.13107915,8608.80553625,47.0629001703,30.7456467096,5,9.3512448258,50.827932183924,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-0.603333|39.930556
7135,AIRBASE,ES1696A,ES1696A-PUYO,Spain,background,urban,88,101,61,34829,34829,34829,63,58.76,63,4,1,14,"Mixed forest: 44.1 %, Water: 32.5 %, Cropland/Natural vegetation mosaic: 16.1 %, Croplands: 2.1 %, Deciduous Broadleaf forest: 1.9 %, Urban and built-up: 1.6 %, Woody savannas: 1.2 %",35.8053,2.68,3,0.179,0.661413043478,29.0851152027,49.64365,49.64365,48.7754315476,48.7754315476,41.5522053571,41.5522053571,37.3322866529,4.00992,7.18444,16.0397,37.593,42.6054,45.1116,48.9544,1129.45654354,1071.76966661,1154.84189299,1664.14477996,32.7719158143,21.1071454794,3,1.12945654354,35.393669079444,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-1.984444|43.302778
7136,AIRBASE,ES1697A,ES1697A-AVENIDA TOLOSA,Spain,traffic,urban,3,6,82,28258,34829,34829,62,51.05,63,4,1,14,"Mixed forest: 44.2 %, Water: 34.5 %, Cropland/Natural vegetation mosaic: 14.7 %, Croplands: 2.1 %, Urban and built-up: 1.6 %, Deciduous Broadleaf forest: 1.2 %, Woody savannas: 1.2 %",38.3038,2.65,3,0.141,0.920742753623,29.9651811987,52.6642096429,52.2130946429,52.1540160714,52.0370675,44.9755471429,44.6479542857,40.834262082,3.50868,6.616368,18.54588,41.20192,46.01382,48.92106,52.32946,2327.09121921,2173.69941304,1897.97503146,2822.43355179,36.299580578,24.1320356944,5,2.32709121921,39.20354702424,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-2.011111|43.309444
7137,AIRBASE,ES1709A,ES1709A-BENIGANIM,Spain,background,suburban,195,183,48,2262,2382,16717,36,28.03,63,4,2,12,"Woody savannas: 43.6 %, Croplands: 33.0 %, Open shrublands: 17.7 %, Grasslands: 2.3 %, Cropland/Natural vegetation mosaic: 1.3 %, Urban and built-up: 1.0 %",2.43439,1.89,0,0.282,0.917481884058,34.6936989109,62.73395,62.97298125,62.73395,62.97298125,51.7836051191,52.5255647321,48.3827631493,9.5187059,13.82069,23.132205,45.59278,52.787578,57.254145,62.0599192,7717.21605304,7325.69355177,6840.58093314,7576.24667795,44.5051511847,25.5519870968,4,7.71721605304,48.065563279476,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-0.441389|38.934722
7138,AIRBASE,ES1710A,"ES1710A-L""ELIANA",Spain,background,suburban,101,102,30,14482,14482,93280,63,62.37,63,4,2,12,"Croplands: 43.1 %, Woody savannas: 24.4 %, Open shrublands: 20.9 %, Urban and built-up: 4.8 %, Water: 4.2 %, Grasslands: 1.2 %",14.5863,3.1,0,0.598,0.849524456522,33.0127195464,65.36953125,64.3738416667,64.3738416667,64.3738416667,51.7903,51.8548547619,48.1786705853,6.25447333333,9.9964,19.1365166667,44.9445333333,53.0980333333,58.0436,64.20352,7564.12527193,7403.95485689,6288.10591719,6722.73299,43.3034782762,21.7177058271,3,7.56412527193,46.767756538296,Europe,Spain,Europe,Europe,Southern Europe,Sovereign country,502306.467818081,46480882,83.2292682926829,31195.4052422035,-0.518889|39.571944
